transaction_id,user_id,merchant_id,amount,timestamp,description,device_id,ip_address,location,session_duration,authentication_attempts,receiver_account_age,receiver_transaction_history,transaction_amount_vs_sender_history,geographic_disparity,transaction_time_of_day,merchant_category_code,session_source,url_referrer,time_between_link_click_and_transaction,unusual_device_flag,unusual_ip_flag,unusual_location_flag,dns_lookup_age,recent_app_installs,input_timing_consistency,app_switching_frequency,keyboard_input_speed,input_pause_patterns,permissions_granted,screen_active_time,geographic_location_vs_ip,background_data_usage,recognized_screen_sharing_apps,authentication_attempt_count,time_between_otp_generation_and_input,pin_entry_method,pin_entry_speed,unusual_transaction_amount_flag,otp_request_frequency,otp_request_device_consistency,transaction_velocity,failed_transaction_count,authorization_method,transaction_type,request_description,request_description_keywords,request_amount_roundness,request_frequency,request_acceptance_rate,time_to_respond_to_request,time_pressure_indicators,requester_account_age,relationship_to_requester,upi_handle_age,handle_similarity_score,handle_contains_official_terms,handle_typo_analysis,handle_transaction_history,business_name_match,social_media_presence,handle_registration_pattern,handle_to_description_consistency,handle_verification_status,is_fraud
f71616ea-c5c9-483f-9d67-8e681a801769,gonzalezkimberly,72219138-573c-40ee-9486-d125a9991bb1,2243.711688,28:15.1,Payment to Stokes PLC for products,8f9cb887-6aea-4990-9354-d18f66bae5bb,161.161.164.74,"(54.35499, 7.323743)",295,1,116,2,1.340920062,11819.3164,5,entertainment,app,,0,0,0,0,0,[],0.892990032,1,1.108924082,0.054292408,[],261,11819.3164,0.309850458,[],1,0,manual,1.985685469,0,0,1,0,0,pin,payment,,[],1.000128498,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
dc6275f0-1eb3-4889-a18c-9d18d7c5170a,smalljulia,f2a5f196-d3db-4dc6-ad6f-e72482400dd2,2232.706431,53:02.0,Payment to Patterson PLC for products,aebe3c79-2761-4e91-9cc6-0e3b4d1221d0,135.22.34.4,"(-39.9155915, 128.492538)",150,1,42,72,10.71136357,11524.9522,21,retail,app,,0,0,0,0,0,[],0.843604155,2,0.76132556,0.109733014,[],498,11524.9522,0.063705667,[],1,0,manual,1.236904929,0,0,1,0,0,pin,payment,,[],1.000131486,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
143f7612-5577-482d-900a-13496b0b1827,bethany72,66f51553-a9b5-4a2f-9e74-3fc102e1bc48,38254.99144,17:02.6,Payment to Flipkart_clone for premium products,abadd410-dd5c-4196-8813-91bc59cc5109,122.203.111.224,"(-39.0844095, -72.523736)",108,1,0,3,63.06240917,11225.75937,12,retail,app,,0,0,0,0,0,[],0.985719028,1,1.228892779,0.044369439,[],585,11225.75937,0.024952233,[],1,0,manual,1.914095406,1,0,1,0,0,pin,payment,,[],1.000000224,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,recent,0,unverified,1
a340a7a7-0e0a-4cf7-a39d-a9590d40ad3f,nixonmichael,e5f30a40-47a4-4f97-a2f1-97c65d180134,4230.736284,27:16.7,"Payment to Armstrong, Walker and Munoz for products",a0150ed7-2b3c-4337-a0f1-49500f247921,38.181.72.250,"(-18.715107, -159.905065)",261,1,257,12,4.714758001,5701.45242,17,retail,app,,0,0,0,0,0,[],0.883369188,1,0.752821893,0.161255881,[],392,5701.45242,0.388247959,[],1,0,manual,1.582896115,0,0,1,0,0,pin,payment,,[],1.000062333,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
63038aee-a1ed-4580-adf0-c6efe5d52976,alexis46,46037438-6913-453a-90db-771f66965760,4874.842461,04:57.7,"Payment to Holmes, Rivers and Skinner for bill",424b33e9-faf3-4455-ac0b-d76d1d4029c3,203.29.17.42,"(-84.589944, 83.872756)",112,1,30,58,1.425417439,12605.06676,11,services,app,,0,0,0,0,0,[],0.965808792,2,0.592262946,0.101773471,[],424,12605.06676,0.151553143,[],1,0,manual,1.632563474,0,0,1,0,0,pin,payment,,[],1.000032317,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c1db6afa-7180-44e7-9efb-bface14d60dd,zkeith,27d1e350-ee3c-435e-a790-250ea6a697f4,2411.385879,04:47.3,Payment to Campbell Ltd for services,1d53d53f-57c8-42f3-b580-8b5bd7565925,16.40.245.253,"(-59.3183365, -116.853525)",79,1,99,31,0.561636596,5969.661385,0,food,app,,0,0,0,0,0,[],0.991775451,0,1.418121128,0.085197946,[],527,5969.661385,0.456178233,[],1,0,manual,1.160009109,0,0,1,0,0,pin,payment,,[],0.999839976,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
4ab568e4-5d7f-4175-9aa6-b5f62d012374,michele60,9bf218f0-2bac-44d0-a5d1-178872c27cd0,2849.94404,22:35.8,Payment to Morris-Thompson for services,2a3de0d0-0791-4367-a925-5af3c7c67845,214.126.129.137,"(42.869047, 11.117791)",126,1,513,40,0.579763948,18957.35468,11,utilities,app,,0,0,0,0,0,[],0.847273,0,1.251759009,0.145763354,[],273,18957.35468,0.280517787,[],1,0,manual,1.667418746,0,0,1,0,0,pin,payment,,[],1.000019635,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
e1cf9fe2-5a5c-43bf-9418-24f2953cf2d0,floresjeremy,153c347d-3437-4817-beff-fc5155030631,5753.634349,02:42.7,Payment to Callahan-Rose for services,e30fa13d-2fc1-473f-870d-1d3243546bef,185.89.32.113,"(-12.3504155, 159.825136)",77,1,58,62,1.271396691,5448.99069,16,food,app,,0,0,0,0,0,[],0.944325084,1,0.813183658,0.176712154,[],483,5448.99069,0.18831197,[],1,0,manual,1.013117864,0,0,1,0,0,pin,payment,,[],1.000063551,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
ccc68b2f-d9ec-4832-8723-23a8793d9ff5,pyu,b219929e-d136-4fb9-98aa-455b74411476,4513.76919,56:57.7,Payment to Nichols Inc for bill,82516b10-a12b-4e78-8ee7-886d90b60824,11.242.197.45,"(15.201907, 13.561347)",141,1,658,36,1.969261846,7353.896473,7,services,app,,0,0,0,0,0,[],0.854922147,0,1.486558423,0.006942322,[],153,7353.896473,0.479246318,[],1,0,manual,0.990421448,0,0,1,0,0,pin,payment,,[],1.000051135,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
48f6b1ab-28a7-4c6e-abe9-b4007154adc1,isaac80,a115e93b-8107-46c6-a266-851cc5775a37,3334.176439,41:46.3,Payment to Ward-Weaver for services,36febdc9-4e03-40f1-ad37-05ced7a712a6,29.124.130.124,"(77.5254745, -133.979142)",188,1,188,92,1.032329248,16073.04485,10,food,app,,0,0,0,0,0,[],0.892429355,1,0.873039863,0.086114023,[],343,16073.04485,0.401260437,[],1,0,manual,0.558186321,0,0,1,0,0,pin,payment,,[],0.999947082,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
604b9210-b00e-4950-8fe2-9f92b4c783ba,samantha93,ae59c260-e814-4061-979d-df029cdc5870,1827.014103,40:45.1,Payment to Cox Ltd for bill,4024e1fc-a1bc-46a4-8386-16b211470957,149.221.225.48,"(16.485369, 11.141228)",218,1,124,92,0.943208412,17970.79582,17,food,app,,0,0,0,0,0,[],0.867521601,2,0.663126408,0.036571138,[],595,17970.79582,0.105119298,[],1,0,manual,0.69049683,0,0,1,0,0,pin,payment,,[],0.999992281,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
e372adf9-5d7e-4558-8cba-7ecb74f3d726,stacie09,7d198451-2f7e-429e-93a7-5bea2a9ef9d4,6250.537188,36:15.5,Payment to Lambert-Davis for products,c927d122-8a39-4e38-802e-8276a38db577,99.76.106.245,"(54.514993, -69.49596)",41,1,484,72,9.80833115,5822.867755,14,services,app,,0,0,0,0,0,[],0.899235549,2,1.217727208,0.196455724,[],415,5822.867755,0.064332498,[],1,0,manual,0.746709499,0,0,1,0,0,pin,payment,,[],1.000074043,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
2e90c961-d70a-45a9-bae7-1f7c32460b57,willisdavid,ed71a4c2-7a9a-4588-83ce-8c63c7ee8eb6,2154.066233,56:50.9,Payment to Wright-Olson for services,d2406fbc-8cd2-46ec-b3f7-e20827ba8c74,73.63.80.43,"(-74.644903, -92.3112)",224,1,162,65,1.521464876,3773.864192,6,utilities,app,,0,0,0,0,0,[],0.987957634,0,0.749982737,0.139970447,[],186,3773.864192,0.069210701,[],1,0,manual,1.415181565,0,0,1,0,0,pin,payment,,[],0.999969252,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
4dbf3ea8-a728-47a8-bac2-3bc608d02393,rogersrebecca,a023afa9-0527-4922-8ee9-89a6a6a8936f,3352.839914,09:12.5,Payment to Maxwell Ltd for bill,e954d52e-e343-4567-be13-e191ad34e08c,128.26.170.122,"(81.193849, -4.093416)",228,1,103,61,0.697319978,3516.799425,6,entertainment,app,,0,0,0,0,0,[],0.949201363,0,0.743939799,0.184593398,[],266,3516.799425,0.041869528,[],1,0,manual,1.792678709,0,0,1,0,0,pin,payment,,[],1.000047746,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
b1852e35-e573-48fd-a93b-b950b1da0485,matthew79,931fb9e7-ec0d-40d5-bb0d-a0c323dcd0a4,2611.824687,05:54.5,Payment to Baker Inc for bill,fcf338dc-f6b2-4c4f-844d-8ddc55b09a11,106.157.40.26,"(24.827657, -150.647799)",219,1,38,80,0.53288974,6646.336992,9,entertainment,app,,0,0,0,0,0,[],0.981048522,1,0.547395015,0.006051119,[],412,6646.336992,0.087452754,[],1,0,manual,1.384967752,0,0,1,0,0,pin,payment,,[],1.000067123,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
741e4556-6996-4cac-a8a6-9c4b0ac35e19,crystal52,e9dd4579-4687-4418-aa6a-f724fc669c73,3906.622648,59:15.0,"Payment to Williams, Dunn and Goodman for services",968a3dcb-410a-4bfd-bfda-926cda21f763,9.113.230.210,"(63.1850025, 19.386927)",156,1,63,38,0.998275445,16301.93378,15,utilities,app,,0,0,0,0,0,[],0.961700406,0,1.03428259,0.191886408,[],136,16301.93378,0.169671487,[],1,0,manual,0.508991611,0,0,1,0,0,pin,payment,,[],1.000096593,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
e12307ae-8721-41cf-b67d-f7f404798983,john52,b05046d0-9987-4fdb-8963-b8e20d9c7be9,4189.82715,38:28.1,Payment to Watson-Ortiz for products,29d1930b-2092-4bb1-91e0-9eed28297a77,88.199.144.196,"(-36.7754535, -65.063408)",220,1,488,19,1.28205625,9337.094948,19,utilities,app,,0,0,0,0,0,[],0.882387586,2,0.826034183,0.058213425,[],524,9337.094948,0.277170136,[],1,0,manual,1.939045931,0,0,1,0,0,pin,payment,,[],1.000041255,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
91bd342f-68e7-44db-a78e-0c86a6210586,kelly38,27f63846-a2c5-4013-ac30-7d0baa976a27,1885.610489,49:54.3,"Payment to Patrick, Howard and Morris for bill",7530275f-6df3-4929-9af4-99e603b161c1,94.235.129.226,"(16.275869, -143.409734)",109,1,235,54,0.417488771,9141.209814,0,food,app,,0,0,0,0,0,[],0.989466793,0,1.213842952,0.068542361,[],531,9141.209814,0.072955152,[],1,0,manual,0.620817482,0,0,1,0,0,pin,payment,,[],1.00020657,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
4354305d-7e87-4b25-9fab-cb6e5190e94a,juliegonzalez,3c4c2328-1d95-4311-980e-cc2109b3a621,4087.979069,47:36.9,"Payment to Clements, Peterson and Maxwell for products",ffd0cd87-7bf8-4fe6-ab5a-93f27bc6590c,86.229.241.61,"(16.924548, 11.650167)",99,1,44,100,4.370872795,5571.776118,2,food,app,,0,0,0,0,0,[],0.96158504,2,1.459595739,0.024134753,[],539,5571.776118,0.041222229,[],1,0,manual,1.62626307,0,0,1,0,0,pin,payment,,[],1.00000512,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
cf8da1ce-a10d-473f-afd4-eda7f7404745,jennifertucker,ac4bd256-a697-407d-afbb-9bf75283de84,3486.917322,04:32.7,Payment to Copeland-_clone,b92d6671-7a06-40c3-8f85-dd583a0d8ba3,4.124.212.72,"(-24.298758, -92.526234)",257,1,0,2,3.705717975,17842.4211,6,utilities,app,,0,0,0,0,0,[],0.900897702,1,0.807647136,0.196492609,[],414,17842.4211,0.204767316,[],1,0,manual,1.811263739,0,0,1,0,0,pin,payment,,[],1.000023711,0,0.0,0,0,0,unknown,0,0.0,0,typo_squatting,1,Copeland-Munoz,none,recent,1,unverified,1
c17e0914-0b49-4a2c-b4ea-7d278a3cb9c0,middletondonald,6ec1429e-7e96-4bcb-8eba-004523fa26bb,3021.807231,59:12.3,"Payment to Anderson, Holloway and Kim for products",de2a69f1-0d59-40cc-8cc6-02d35479b341,110.50.171.126,"(-49.0501905, -177.871412)",231,1,165,93,3.419655722,6424.097448,13,services,app,,0,0,0,0,0,[],0.859030805,1,0.926939323,0.120829572,[],572,6424.097448,0.481042407,[],1,0,manual,0.616899677,0,0,1,0,0,pin,payment,,[],1.000063793,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
6d092b7e-32a9-40f9-b7aa-ecee9df2b797,mcdonaldjeremiah,22c052e3-abb1-4919-9954-72bf91438f1e,3982.096607,22:35.2,"Payment to Jacobson, White and Vasquez for products",b912178e-9de9-4708-9422-cceef13202a9,179.59.56.223,"(-66.506969, 121.252313)",72,1,105,14,5.776342329,10496.22091,7,food,app,,0,0,0,0,0,[],0.947941888,2,1.379703405,0.104922234,[],496,10496.22091,0.482110823,[],1,0,manual,1.090627448,0,0,1,0,0,pin,payment,,[],0.99997574,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
0f95b9ef-7996-4ecc-acc0-88a6d01944de,htate,41147c47-23c6-4f18-9dae-f12c775ae8d5,3245.8907,28:56.7,"Payment to Barber, Smith and Glass for products",f56ece80-9c92-4dd8-9d4b-e48802cd4824,51.183.71.78,"(-87.832158, -146.218952)",51,1,140,21,21.00928075,8921.504865,7,retail,app,,0,0,0,0,0,[],0.950836825,2,1.332483784,0.077673619,[],530,8921.504865,0.298278402,[],1,0,manual,0.680609285,0,0,1,0,0,pin,payment,,[],1.000033673,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
b7c726ee-cf15-42ee-85e7-a89ae987b516,bennettalyssa,22fcbbaa-3f7c-43cf-8057-b0a8c27db944,4514.706574,52:51.6,Payment to Farley-Jackson for bill,fd440b65-f863-4a56-bbb5-7ae26f2aa718,149.249.1.104,"(45.0542725, 14.105607)",244,1,26,96,2.093237625,15578.67176,20,utilities,app,,0,0,0,0,0,[],0.838266365,1,1.055409749,0.133367165,[],275,15578.67176,0.298636428,[],1,0,manual,1.417957038,0,0,1,0,0,pin,payment,,[],1.000064993,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
225212c3-d571-4634-beab-6e02d45255eb,caseyloretta,07410040-a385-4483-b4dc-22570870d209,2623.851129,00:29.6,Payment to Stewart-Aguilar for services,f5186fc7-8f5d-4ee9-bcb1-19efab7b260d,111.210.222.248,"(-47.388233, -101.696929)",54,1,201,57,1.338659812,6825.03666,20,retail,app,,0,0,0,0,0,[],0.957986265,1,1.198787709,0.105919938,[],126,6825.03666,0.109143386,[],1,0,manual,1.59462646,0,0,1,0,0,pin,payment,,[],1.000056737,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
0571469e-7c72-4f17-ad69-09c2ea2dd376,nathanielgregory,e1b1712a-6949-436c-8362-ca3729ff2d9c,4998.1701,39:16.5,Payment to Howe and Sons for services,b4c84883-647c-4a9d-9a06-46006d3c1b13,151.43.43.174,"(-33.24962, -56.319173)",231,1,106,24,1.078142899,6341.094172,2,retail,app,,0,0,0,0,0,[],0.905310349,1,0.56939416,0.067781548,[],285,6341.094172,0.461377189,[],1,0,manual,1.28867387,0,0,1,0,0,pin,payment,,[],0.999965968,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
09ff7101-e725-4f77-a3b9-41a9ac45e213,vschwartz,daf542f8-8eae-493d-b656-4f7dc3d06580,7385.123063,00:24.4,Payment to Singleton Group for bill,0e8e7405-d8ec-4ce5-ab01-ac60a407da34,189.156.170.243,"(-69.3843425, -42.379662)",150,1,137,16,1.487665805,11360.22068,21,food,app,,0,0,0,0,0,[],0.890440742,0,0.684866869,0.046607113,[],169,11360.22068,0.46940384,[],1,0,manual,1.240208254,0,0,1,0,0,pin,payment,,[],0.999983336,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
b9a23df9-214a-4966-a0cd-1cd2b79d83c9,gwendolynwise,8f382669-71b2-416f-8bc5-1949edf4d7e4,3748.791662,41:22.9,Payment to Maldonado Group for products,a75a64c1-d869-4ae7-bdbf-00cf0fccaf71,25.50.164.82,"(34.5412095, -41.752196)",297,1,51,24,18.54730484,5597.724486,4,retail,app,,0,0,0,0,0,[],0.942832129,2,1.099155624,0.125606311,[],600,5597.724486,0.47974163,[],1,0,manual,1.26666667,0,0,1,0,0,pin,payment,,[],1.000055575,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
e7c9dccc-3daf-403f-a2e6-6c0c1a79030e,ryan20,c5b578cf-76a2-4162-8d4f-dcbce243f085,2873.090153,58:09.9,"Payment to Colon, Willis and Rodriguez for services",ff425f35-f7a5-483a-8987-967cd88823c2,207.101.253.159,"(56.6726255, 103.249114)",204,1,10,84,10.53443014,3170.816247,14,entertainment,app,,0,0,0,0,0,[],0.829129297,0,0.949088969,0.107169074,[],142,3170.816247,0.405850885,[],1,0,manual,0.892496006,0,0,1,0,0,pin,payment,,[],0.999968622,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
acf913fa-3353-4d4b-aea9-980af8d23129,peter26,ef0fe253-dab7-4afa-b3ea-71a84bfa4b7e,2704.895792,16:55.1,Payment to Little Ltd for products,cabad9b6-9c4e-4542-a8ff-8fa60dfc596c,9.147.159.225,"(23.2053405, -75.067602)",106,1,387,47,0.718522031,13511.96971,3,utilities,app,,0,0,0,0,0,[],0.814928822,1,0.920393058,0.117414335,[],419,13511.96971,0.293215216,[],1,0,manual,1.369052049,0,0,1,0,0,pin,payment,,[],1.000038526,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
ac7fb808-c5a7-4b7d-a037-c882f9125957,amack,2422ad4f-a867-4e21-b740-301b273285e5,1448.826964,49:03.7,Payment to Williams-Miller for products,a51e2500-c2e4-4e66-b8e2-c9f240bd5e80,110.47.248.242,"(72.4283435, 83.89288)",240,1,85,57,1.138839256,15426.2186,14,utilities,app,,0,0,0,0,0,[],0.842788517,0,1.060606752,0.037813451,[],359,15426.2186,0.017252031,[],1,0,manual,0.609212055,0,0,1,0,0,pin,payment,,[],1.000119432,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
a42d56ec-7108-481c-ac94-918ccd07d3c2,benjaminho,ce7dde52-30e9-4ec5-8eb9-e679490f4d50,2544.810529,11:53.2,Payment to Rice-Thomas for services,4f17ca42-eef2-4eb3-86dd-2462ffa0b7c8,41.238.223.168,"(45.2037665, 38.79504)",44,1,330,21,1.238165709,8522.72196,20,services,app,,0,0,0,0,0,[],0.822598799,0,1.282491112,0.124746162,[],342,8522.72196,0.266113982,[],1,0,manual,1.516515437,0,0,1,0,0,pin,payment,,[],1.000074454,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
b2459001-0394-45a3-8788-b112452bfd35,valenzuelajason,655aeca7-06f8-4e8c-80ee-d7b2718f26b3,13243.36716,30:35.2,Payment to Amazon_clone for premium products,14a2fbc8-1127-414f-af80-db1ed787e06b,201.67.184.118,"(-58.663037, 3.885288)",39,1,0,3,3.176237068,9204.865878,21,services,app,,0,0,0,0,0,[],0.884134875,2,0.505063934,0.18607738,[],282,9204.865878,0.347358616,[],1,0,manual,1.42586392,1,0,1,0,0,pin,payment,,[],0.999972276,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,recent,0,unverified,1
a9608d8a-57dd-4701-8555-df83a45c29b5,fbailey,3b3fe5cb-60c8-49c3-ab53-e9940fd2658c,3792.895441,08:03.7,Payment to Coleman LLC for products,eccf0b8e-6437-498a-bc43-b85e04ca369f,101.134.145.195,"(30.258399, 38.268605)",89,1,279,31,1.620432422,4900.347446,2,entertainment,app,,0,0,0,0,0,[],0.953520757,0,0.891780694,0.141716811,[],225,4900.347446,0.414602362,[],1,0,manual,1.670069938,0,0,1,0,0,pin,payment,,[],1.000027567,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
db5018de-8242-4b7c-a387-0cb007438d28,graylucas,54b215ad-7852-42f0-8f90-7283cc3a5355,3260.82115,55:26.0,Payment to Sanchez Ltd for products,3778d91b-92b0-4768-bf6e-4c96d5c7255b,144.81.161.163,"(-61.9091975, -138.632006)",193,1,65,94,2.058254004,10924.4349,13,entertainment,app,,0,0,0,0,0,[],0.965805637,0,0.538775792,0.163600651,[],537,10924.4349,0.307962557,[],1,0,manual,1.584211023,0,0,1,0,0,pin,payment,,[],1.000054848,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
13cb3666-96eb-4af4-9ae8-00160002dcec,schmittstephanie,63c97bb5-695d-4f33-b0c0-af96a9955521,5119.892014,34:38.7,"Payment to Mcclain, Robinson and Barnes for products",b1af6504-25f7-49be-ac30-3ea46651cded,56.83.50.138,"(65.1467775, -60.066897)",130,1,477,22,1.104354809,10987.58762,11,food,app,,0,0,0,0,0,[],0.803003933,2,1.397490567,0.102299392,[],247,10987.58762,0.041693058,[],1,0,manual,1.491673674,0,0,1,0,0,pin,payment,,[],1.000021091,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
fc57c524-e4c8-43ad-8c98-f2d53978deed,martinluis,b3dbd686-35d4-4cc5-bf09-2bf94bb593ea,3979.543424,23:15.8,Payment to Vega PLC for bill,041b543f-91af-4fc1-bcee-5a7a5b85ff41,170.71.137.80,"(-19.0344795, 89.259106)",201,1,606,66,1.653074235,2671.177939,6,retail,app,,0,0,0,0,0,[],0.869450419,0,0.968794963,0.185102795,[],372,2671.177939,0.124896055,[],1,0,manual,1.4692686,0,0,1,0,0,pin,payment,,[],1.000114731,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
c639ed72-e456-44f2-ab34-1330ae60829b,melissa24,ec0ea038-eeb1-4ba5-a226-5c7c0056370a,1999.821526,47:01.6,Payment to Lewis-Ayers for products,d3ec609b-228d-4624-9899-9e590be12c21,159.73.156.113,"(-76.803681, -5.324793)",283,1,112,45,1.87290215,18944.65343,23,entertainment,app,,0,0,0,0,0,[],0.862242149,2,1.197501912,0.176943996,[],469,18944.65343,0.369614607,[],1,0,manual,1.24227849,0,0,1,0,0,pin,payment,,[],1.000089245,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
cdb276b4-3f83-45c0-810a-84a8dad1d554,graylucas,455361e3-62b8-491e-a22b-1c47f47fc16e,3511.119297,37:29.1,"Payment to Garcia, Phillips and Thomas for products",3778d91b-92b0-4768-bf6e-4c96d5c7255b,140.11.219.57,"(88.374995, 135.097627)",116,1,211,35,2.216244013,12412.86541,0,utilities,app,,0,0,0,0,0,[],0.829434389,2,1.038851667,0.106880912,[],224,12412.86541,0.22899058,[],1,0,manual,0.701136053,0,0,1,0,0,pin,payment,,[],0.999966023,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
619cf433-d11f-44d3-9c69-f02b6c3ec650,mholland,559c5ed1-ba8a-415a-9754-532193841c6d,4770.971963,27:13.9,Payment to Weiss-Larson for bill,0aeeb929-5ae1-4f9d-813b-4acdae61c7e0,114.197.24.189,"(85.7932525, 106.404632)",198,1,12,18,1.980133422,10348.18823,16,retail,app,,0,0,0,0,0,[],0.919801495,2,1.28392032,0.022932156,[],319,10348.18823,0.340111878,[],1,0,manual,1.525669378,0,0,1,0,0,pin,payment,,[],1.000005877,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
6e7d4d58-972a-423a-bbc9-d8da90548b11,alexiswoods,aa841f80-0683-485b-8c4d-35f0d20ea4c2,3403.763812,38:00.9,"Payment to Terry, Johnson and Luna for products",8f6139ab-e73f-41b6-af24-8326a2640957,18.14.43.126,"(-2.305028, -30.154957)",207,1,126,79,1.069664457,6659.647834,9,food,app,,0,0,0,0,0,[],0.997299525,1,0.89507797,0.094195371,[],166,6659.647834,0.467832177,[],1,0,manual,0.871870032,0,0,1,0,0,pin,payment,,[],1.00006939,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
46350c86-230f-497c-b7d5-cbc2b6053b2b,zlam,e445545f-62b4-408a-bc83-6cf991893f53,4010.137364,02:48.9,Payment to Lee LLC for products,0981e4ed-2f9d-4245-836d-bf873c362daf,66.150.57.169,"(24.082957, 103.23746)",148,1,51,37,1.276867067,12861.20939,8,services,app,,0,0,0,0,0,[],0.860254328,0,0.846369294,0.110475129,[],251,12861.20939,0.429352516,[],1,0,manual,0.809378509,0,0,1,0,0,pin,payment,,[],0.999965746,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
cd83b5c4-6de1-415a-bcd6-ed9185f68b02,nicholas27,c2ca9b06-5072-431b-9e36-5688a91fc2e3,3125.749124,33:25.6,Payment to Griffith-Crawford for products,1fafb7a4-baf7-41d5-a45f-5962067040ed,44.63.92.38,"(50.566965, 81.522217)",129,1,58,13,1.148769317,12580.61178,16,food,app,,0,0,0,0,0,[],0.891017474,0,0.911403233,0.067935217,[],169,12580.61178,0.087042374,[],1,0,manual,0.714306874,0,0,1,0,0,pin,payment,,[],1.000080261,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
fa1d3a7f-f635-4aff-8f0a-d3f278a310e1,paul91,7e62f595-8297-4bf2-8b8c-22bbc0c5fe57,1228.282508,00:37.0,Payment to Chan and Sons for products,75b5f7b2-fb8f-4f7b-8802-c7cbc9c1e5d6,119.211.134.4,"(-33.685469, 11.099435)",145,1,235,91,1.188173661,12466.76292,2,utilities,app,,0,0,0,0,0,[],0.921158631,0,0.728990913,0.046526545,[],374,12466.76292,0.363930616,[],1,0,manual,1.288258169,0,0,1,0,0,pin,payment,,[],0.999769998,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
495aaa6d-6af3-4353-aaea-9b64dbe2fab7,hickmanalexander,18539a46-8891-42df-8cf1-ceb71da44fc4,1795.916228,41:23.6,Payment to Cruz-Clark for products,f5b9c62c-22e5-4a85-bcb4-ecf17347d26e,104.113.108.216,"(-48.3095255, 159.405536)",108,1,259,40,2.360561734,11097.08999,3,retail,app,,0,0,0,0,0,[],0.866170358,0,0.933640789,0.025964472,[],206,11097.08999,0.238230112,[],1,0,manual,1.214036257,0,0,1,0,0,pin,payment,,[],1.000046646,0,0.0,0,0,0,unknown,0,0.0,0,none,0,none,none,none,0,verified,0
